b, v
6/25/2002 2:28:55 PM
Set #3

  TIME    TORQUE   POSITION    POS (ANAT)    VELOCITY
  mSec       N-M    Degrees      Degrees       DEG/SEC
 18400      25.5      139.5           83        146.9
 18410      27.3      138.8           82        148.2
 18420      28.5      138.0           82        148.2
 18430      28.9      137.3           81        149.0
 18440      31.3      135.0           79        149.0
 18450      31.6      134.3           78        149.6
 18460      32.0      133.6           77        149.3
 18470      32.3      132.8           76        149.6
 18480      33.0      132.1           76        149.3
 18490      35.5      129.1           73        150.1
 18500      35.5      128.3           72        150.1
 18510      37.0      127.6           71        149.6
 18520      37.8      126.8           70        150.1
 18530      43.7      126.1           70        150.1
 18540      41.5      123.8           67        150.6
 18550      41.8      123.1           67        150.1
 18560      41.4      122.3           66        149.8
 18570      40.4      121.6           65        149.8
 18580      40.4      120.8           64        150.1
 18590      40.0      117.8           61        150.1
 18600      40.0      117.1           61        149.3
 18610      39.3      116.3           60        149.8
 18620      39.1      115.6           59        149.6
 18630      38.9      114.8           58        149.8
 18640      36.9      112.6           56        149.8
 18650      36.9      111.8           55        149.8
 18660      36.6      111.1           55        149.6
 18670      35.7      110.3           54        149.8
 18680      35.5      109.6           53        149.6
 18690      34.4      106.6           50        149.8
 18700      34.4      105.8           49        149.6
 18710      34.4      105.1           49        149.8
 18720      34.0      104.3           48        149.6
 18730      33.1      103.6           47        149.6
 18740      30.4      100.6           44        149.6
 18750      29.8       99.8           43        149.8
 18760      29.0       99.1           43        149.6
 18770      27.7       98.3           42        149.6
 18780      26.4       97.6           41        149.8
 18790      23.6       95.3           39        149.6
 18800      23.5       94.6           38        149.6
 18810      23.2       93.8           37        149.6
 18820      21.7       93.1           37        149.3
 18830      20.9       92.4           36        149.6
 18840      19.0       89.4           33        149.3
 18850      18.3       88.6           32        149.6
 18860      18.2       87.9           31        149.6
 18870      17.8       87.1           31        149.6
 18880      16.1       86.4           30        149.8
 18890      14.1       84.1           28        149.3
 18900      13.4       83.4           27        149.8
 18910      13.4       82.6           26        149.3
 18920      12.7       81.9           25        149.8
 18930      12.7       81.1           25        149.8
 18940       9.9       78.1           22        149.6
 18950       9.9       77.4           21        149.6
 18960       9.9       76.6           20        149.6
 18970       9.9       75.9           19        149.8
 18980       9.5       75.1           19        149.8
 18990       9.2       72.9           16        149.6
 19000       8.5       72.1           16        149.6
 19010       8.4       71.4           15        149.3
 19020       8.4       70.8           14        127.5
 19030       9.9       70.1           14        134.9
 19040      14.1       68.3           12         78.5
 19050      12.1       68.1           12         55.9
 19060       9.9       67.8           11         59.6
 19070       9.9       67.5           11         42.5
 19080       8.5       67.3           11         45.2
 19090       7.9       66.9           10         24.7
 19100       7.1       66.7           10         26.0
 19110      -8.9       66.6           10         18.6
 19120      -9.4       66.5           10         19.7
 19130      -9.6       66.5           10         14.1
 19140     -11.1       66.2           10          8.7
 19150     -12.1       66.2           10          6.6
 19160     -12.1       66.2           10          6.1
 19170     -13.2       66.2           10          3.7
 19180     -13.2       66.2           10          2.3
 19190      -7.2       66.2           10         -0.7
 19200       0.0       66.2           10         -3.4
 19210      -0.5       66.2           10         -5.8
 19220      -0.5       66.2           10         -6.9
 19230      -0.5       66.3           10         -9.0
 19240      -1.2       66.6           10        -17.5
 19250      -1.2       66.7           10        -19.7
 19260      -1.4       66.8           10        -21.8
 19270      -1.4       66.9           10        -21.8
 19280       0.0       67.0           11        -29.0
 19290      -2.7       67.5           11        -32.7
 19300      -2.8       67.7           11        -31.4
 19310      -3.4       67.9           11        -41.5
 19320      -3.4       68.0           12        -36.2
 19330      -4.1       68.3           12        -43.3
 19340      -7.5       69.3           13        -55.9
 19350      -8.4       69.6           13        -61.4
 19360      -9.5       69.9           13        -64.9
 19370     -14.8       70.3           14        -62.2
 19380     -14.1       70.7           14        -81.4
 19390     -17.5       72.4           16        -99.0
 19400     -17.5       73.0           17       -105.6
 19410     -15.1       73.5           17       -112.3
 19420     -14.6       74.1           18       -118.4
 19430     -13.3       74.8           18       -125.1
 19440     -12.6       76.8           20       -141.6
 19450     -11.9       77.5           21       -146.6
 19460     -14.0       78.3           22       -148.8
 19470     -14.1       79.0           23       -148.8
 19480     -15.1       79.8           23       -148.8
 19490     -17.5       82.8           26       -149.0
 19500     -16.8       83.5           27       -149.8
 19510     -17.6       84.2           28       -149.3
 19520     -16.8       85.0           29       -149.6
 19530     -17.5       85.7           29       -149.6
 19540     -15.6       88.0           32       -149.8
 19550     -15.6       88.7           32       -149.6
 19560     -15.3       89.5           33       -149.6
 19570     -15.6       90.2           34       -149.3
 19580     -15.1       91.0           35       -150.1
 19590     -15.9       94.0           38       -150.4
 19600     -17.2       94.7           38       -149.6
 19610     -16.5       95.5           39       -149.6
 19620     -16.5       96.2           40       -149.6
 19630     -17.2       97.0           41       -150.1
 19640     -17.4       99.2           43       -149.6
 19650     -17.4      100.0           44       -149.8
 19660     -14.6      100.7           44       -149.0
 19670     -17.5      101.5           45       -149.8
 19680     -18.2      102.2           46       -149.8
 19690     -19.0      105.2           49       -149.8
 19700     -17.9      106.0           50       -149.8
 19710     -18.6      106.7           50       -149.6
 19720     -17.8      107.5           51       -150.1
 19730     -18.0      108.2           52       -149.3
 19740     -16.7      110.4           54       -149.8
 19750     -16.7      111.2           55       -149.3
 19760     -16.5      111.9           55       -149.8
 19770     -16.8      112.7           56       -149.6
 19780     -16.3      113.4           57       -149.8
 19790     -16.8      116.4           60       -149.6
 19800     -16.8      117.2           61       -149.6
 19810     -16.5      117.9           61       -149.8
 19820     -16.7      118.7           62       -149.6
 19830     -16.7      119.4           63       -149.3
 19840     -16.1      121.7           65       -149.3
 19850     -15.5      122.4           66       -149.8
 19860     -15.6      123.2           67       -149.6
 19870     -15.6      123.9           67       -149.8
 19880     -15.6      124.7           68       -149.0
 19890     -15.2      127.7           71       -149.3
 19900     -14.0      128.4           72       -150.1
 19910     -14.6      129.2           73       -149.3
 19920     -14.1      129.9           73       -149.6
 19930     -14.2      130.7           74       -149.3
 19940     -13.0      133.6           77       -149.8
 19950     -12.7      134.4           78       -149.8
 19960     -12.5      135.1           79       -149.0
 19970     -11.8      135.9           79       -149.8
 19980     -11.8      136.6           80       -149.6
 19990     -10.7      138.9           82       -149.8
 20000     -10.7      139.6           83       -149.8
 20010      -9.5      140.4           84       -149.6
 20020      -9.5      141.1           85       -149.3
 20030      -8.1      141.9           85       -149.8
 20040     -10.6      144.8           88       -143.4
 20050     -10.0      145.3           89       -101.4
 20060      -6.1      145.8           89       -108.0
 20070      -6.2      146.2           90        -76.9
 20080      -3.8      146.6           90        -81.9
 20090      -2.6      147.4           91        -44.4
 20100      -1.2      147.7           91        -47.6
 20110      -1.1      147.8           91        -33.5
 20120      -0.8      148.0           92        -35.9
 20130      -0.4      148.1           92        -25.8
 20140       0.0      148.6           92        -14.9
 20150       0.0      148.6           92        -15.9
 20160       1.1      148.7           92        -10.9
 20170       1.1      148.7           92        -11.9
 20180       1.5      148.8           92         -8.2
 20190       5.0      148.9           92         -5.5
 20200       3.8      148.9           92         -3.4
 20210       1.5      148.9           92         -1.3
 20220       4.1      148.9           92          0.0
 20230       5.6      148.9           92         -0.2
 20240       7.9      148.9           92          4.5
 20250       7.9      148.8           92          6.3
 20260       8.5      148.8           92          7.9
 20270       9.1      148.7           92         10.3
 20280       9.4      148.7           92         10.9
 20290      15.1      148.4           92         20.2
 20300      16.1      148.3           92         22.8
 20310      16.4      148.2           92         27.6
 20320      17.1      148.0           92         28.2
 20330      18.7      147.8           91         35.6
 20340      20.2      146.9           90         48.9
 20350      20.9      146.6           90         65.2
 20360      20.9      146.3           90         64.6
 20370      22.0      145.9           89         70.2
 20380      22.0      145.5           89         76.1
 20390      22.1      144.2           88         92.9
 20400      22.1      143.7           87         99.0
 20410      22.2      143.2           87        104.6
 20420      22.2      142.6           86        110.7
 20430      22.4      142.1           86        115.8
 20440      22.6      139.5           83        138.7
 20450      21.7      138.7           82        143.7
 20460      23.2      138.0           82        147.2
 20470      24.5      137.3           81        148.2
 20480      25.8      136.5           80        148.2
 20490      29.3      133.5           77        149.3
 20500      29.4      132.8           76        149.3
 20510      29.4      132.0           76        149.6
 20520      29.6      131.3           75        149.8
 20530      30.4      130.5           74        149.3
 20540      32.3      128.3           72        150.1
 20550      34.2      127.6           71        149.3
 20560      32.1      126.8           70        150.1
 20570      33.0      126.1           70        149.8
 20580      33.6      125.3           69        149.6
 20590      33.9      122.3           66        149.8
 20600      34.0      121.6           65        149.6
 20610      34.0      120.8           64        150.1
 20620      34.8      120.1           64        149.8
 20630      34.8      119.3           63        149.8
 20640      35.7      117.1           61        149.6
 20650      35.3      116.3           60        149.8
 20660      35.8      115.6           59        149.8
 20670      35.4      114.8           58        149.8
 20680      36.3      114.1           58        149.6
 20690      37.0      111.1           55        149.8
 20700      37.0      110.3           54        150.1
 20710      37.0      109.6           53        149.6
 20720      36.3      108.8           52        150.1
 20730      35.8      108.1           52        149.6
 20740      32.3      105.8           49        149.8
 20750      31.7      105.1           49        149.6
 20760      30.2      104.3           48        149.6
 20770      29.7      103.6           47        149.3
 20780      29.0      102.8           46        149.8
 20790      27.1       99.8           43        149.8
 20800      28.5       99.1           43        149.6
 20810      27.1       98.3           42        149.6
 20820      27.3       97.6           41        149.6
 20830      26.6       96.8           40        150.1
 20840      25.2       94.6           38        149.6
 20850      24.5       93.8           37        149.6
 20860      24.5       93.1           37        149.3
 20870      23.7       92.3           36        150.1
 20880      23.3       91.6           35        149.3
 20890      20.7       88.6           32        149.6
 20900      19.7       87.9           31        149.8
 20910      19.7       87.1           31        149.3
 20920      19.0       86.4           30        149.8
 20930      19.1       85.6           29        149.6
 20940      16.3       83.4           27        149.8
 20950      15.6       82.6           26        149.6
 20960      14.8       81.9           25        149.8
 20970      14.8       81.1           25        149.3
 20980      13.4       80.4           24        149.8
 20990       9.9       77.4           21        149.6
 21000       9.9       76.6           20        149.3
 21010       9.2       75.9           19        150.1
 21020       9.2       75.1           19        149.3
 21030       8.5       74.4           18        149.6
 21040      -8.9       71.4           15        148.8
 21050       7.1       70.8           14        126.7
 21060       9.9       70.1           14        134.9
 21070       9.9       69.6           13         95.8
 21080       9.5       69.1           13        102.4
 21090       8.5       68.1           12         56.1
 21100       8.4       67.8           11         59.6
 21110       7.9       67.6           11         42.8
 21120       7.7       67.3           11         45.5
 21130       7.1       67.2           11         32.2
 21140     -11.0       66.7           10         18.3
 21150     -11.8       66.6           10         19.4
 21160     -12.5       66.5           10         13.8
 21170     -14.6       66.4           10         14.3
 21180     -16.7       66.4           10          9.5
 21190     -15.5       66.3           10          2.3
 21200     -10.3       66.3           10         -0.5
 21210      -4.1       66.3           10         -1.5
 21220      -5.6       66.3           10         -2.9
 21230      -6.2       66.3           10         -7.4
 21240      -6.9       66.7           10        -21.0
 21250      -6.9       66.8           10        -27.1
 21260     -10.6       66.9           10        -29.0
 21270      -9.8       67.1           11        -29.5
 21280      -7.1       67.3           11        -37.2
 21290      -9.8       68.0           12        -55.1
 21300     -10.6       68.2           12        -49.2
 21310     -10.2       68.6           12        -65.2
 21320      -9.9       68.8           12        -57.5
 21330     -10.2       69.2           13        -75.8
 21340     -11.1       70.8           14        -86.5
 21350     -10.3       71.3           15        -91.3
 21360     -10.6       71.8           15        -96.3
 21370      -9.9       72.3           16       -101.6
 21380     -10.0       72.8           16       -106.2
 21390     -10.6       74.5           18       -120.5
 21400     -10.6       75.2           19       -125.6
 21410     -10.6       75.8           19       -130.4
 21420     -11.1       76.5           20       -134.9
 21430     -11.1       77.2           21       -139.7
 21440     -12.6       80.1           24       -148.8
 21450     -13.3       80.9           24       -148.8
 21460     -13.4       81.6           25       -148.8
 21470     -12.6       82.4           26       -149.0
 21480     -14.1       83.1           27       -149.3
 21490     -14.8       85.4           29       -149.3
 21500     -14.6       86.1           30       -150.1
 21510     -15.6       86.9           30       -149.3
 21520     -15.3       87.6           31       -149.3
 21530     -14.9       88.4           32       -149.8
 21540     -14.9       91.4           35       -149.8
 21550     -14.9       92.1           36       -149.6
 21560     -14.9       92.8           36       -149.6
 21570     -14.9       93.6           37       -149.6
 21580     -15.1       94.3           38       -149.8
 21590     -15.9       97.3           41       -149.6
 21600     -13.2       98.1           42       -149.6
 21610     -16.3       98.8           42       -149.6
 21620     -15.7       99.6           43       -149.8
 21630     -16.0      100.3           44       -149.3
 21640     -15.5      102.6           46       -149.6
 21650     -15.5      103.3           47       -149.8
 21660     -14.9      104.1           48       -149.8
 21670     -14.9      104.8           48       -149.8
 21680     -15.1      105.6           49       -149.6
 21690     -14.4      108.6           52       -149.3
 21700     -13.7      109.3           53       -149.8
 21710     -13.8      110.1           54       -149.6
 21720     -13.8      110.8           54       -149.6
 21730     -14.0      111.6           55       -149.3
 21740     -13.3      113.8           57       -149.6
 21750     -13.3      114.6           58       -149.6
 21760     -12.9      115.3           59       -150.1
 21770     -13.4      116.1           60       -149.6
 21780     -12.7      116.8           60       -149.6
 21790     -11.9      119.8           63       -149.6
 21800     -11.9      120.5           64       -149.8
 21810     -11.8      121.3           65       -149.8
 21820     -11.9      122.0           66       -149.3
 21830     -11.7      122.8           66       -149.8
 21840     -11.7      125.0           69       -149.6
 21850     -11.5      125.8           69       -149.8
 21860     -11.7      126.5           70       -149.6
 21870     -11.7      127.3           71       -149.6
 21880     -11.1      128.0           72       -149.8
 21890     -10.4      131.0           75       -149.6
 21900      -9.9      131.8           75       -149.6
 21910     -10.2      132.5           76       -149.3
 21920      -9.4      133.3           77       -149.8
 21930      -9.5      134.0           78       -149.6
 21940      -7.9      136.3           80       -149.8
 21950      -7.9      137.0           81       -149.6
 21960      -7.7      137.8           81       -149.6
 21970      -7.5      138.5           82       -149.3
 21980      -6.6      139.3           83       -150.1
 21990      -6.1      142.2           86       -149.6
 22000      -5.6      143.0           87       -149.3
 22010      -4.9      143.7           87       -147.2
 22020      -7.9      144.4           88       -140.8
 22030     -11.4      145.0           89       -109.1
 22040      -8.0      146.4           90        -88.1
 22050      -5.2      146.7           90        -63.3
 22060      -5.2      147.1           91        -67.0
 22070      -4.6      147.3           91        -48.1
 22080      -2.7      147.6           91        -51.1
 22090      -0.4      148.2           92        -29.2
 22100      -0.4      148.3           92        -21.0
 22110      -0.3      148.4           92        -22.3
 22120      -0.4      148.5           92        -17.5
 22130      -0.4      148.6           92        -15.7
 22140       0.0      148.8           92         -7.9
 22150       0.0      148.9           92         -8.7
 22160       0.0      148.9           92         -6.6
 22170       0.0      148.9           92         -5.8
 22180       0.0      148.9           92         -4.5
 22190       0.0      149.0           93         -3.1
 22200       0.0      149.0           93         -3.1
 22210       0.0      149.0           93         -2.3
 22220       0.0      149.0           93         -2.1
 22230       0.0      149.1           93         -1.8
 22240       1.1      149.1           93         -0.7
 22250       1.1      149.1           93          0.0
 22260       1.1      149.1           93          0.0
 22270       1.2      149.1           93          0.0
 22280       1.2      149.1           93          0.0
 22290       7.9      149.1           93          1.0
 22300       8.5      149.1           93          1.5
 22310       9.4      149.1           93          3.4
 22320      12.1      149.0           93          5.3
 22330      14.2      149.0           93          7.7
 22340      12.1      148.7           92         22.0
 22350      12.1      148.5           92         24.7
