E, B NB
11/24/2010 10:01:25 AM
Set #2

  TIME    TORQUE   POSITION    POS (ANAT)    VELOCITY
  mSec    FT-LBS    Degrees      Degrees       DEG/SEC
  3050      19.1      181.1          104         36.7
  3060      23.0      180.6          103         49.5
  3070      19.3      180.1          103         57.2
  3080      22.2      179.4          102         62.5
  3090      23.1      178.7          101         74.5
  3100      23.6      177.7          100         87.0
  3110      25.7      176.7           99        100.0
  3120      25.3      175.4           98        127.5
  3130      28.8      174.0           97        142.1
  3140      31.2      172.5           95        145.8
  3150      34.5      171.0           94        147.4
  3160      38.8      169.6           92        148.5
  3170      42.2      168.1           91        149.8
  3180      43.2      166.6           89        150.1
  3190      43.3      165.1           88        150.4
  3200      43.3      163.6           86        150.4
  3210      42.9      162.1           85        150.1
  3220      43.7      160.5           83        150.1
  3230      44.8      159.0           82        150.1
  3240      46.3      157.5           80        150.1
  3250      47.8      156.0           79        150.1
  3260      48.7      154.5           77        150.9
  3270      49.1      153.0           76        150.4
  3280      49.5      151.5           74        150.6
  3290      49.9      150.0           73        150.4
  3300      50.2      148.5           71        150.4
  3310      50.0      147.0           70        150.4
  3320      50.6      145.5           68        150.6
  3330      50.6      144.0           67        150.4
  3340      51.3      142.5           65        150.4
  3350      51.7      141.0           64        150.6
  3360      51.9      139.5           62        150.4
  3370      50.9      138.0           61        149.8
  3380      50.7      136.5           59        150.1
  3390      50.1      135.0           58        149.6
  3400      49.2      133.5           56        150.1
  3410      47.7      132.0           55        149.6
  3420      46.9      130.5           53        149.6
  3430      46.1      129.0           52        149.3
  3440      45.0      127.5           50        149.0
  3450      44.3      126.0           49        149.0
  3460      43.7      124.5           47        149.3
  3470      43.0      123.0           46        149.6
  3480      41.6      121.5           44        149.0
  3490      40.4      120.0           43        149.3
  3500      39.1      118.5           41        149.0
  3510      39.4      117.0           40        149.0
  3520      38.5      115.6           38        149.0
  3530      37.7      114.1           37        149.0
  3540      37.0      112.6           35        149.0
  3550      35.2      111.1           34        149.0
  3560      33.9      109.6           32        149.0
  3570      32.1      108.1           31        149.0
  3580      31.1      106.6           29        148.8
  3590      29.7      105.1           28        148.8
  3600      28.0      103.6           26        148.8
  3610      26.6      102.2           25        148.8
  3620      25.2      100.7           23        148.8
  3630      23.8       99.2           22        149.0
  3640      22.4       97.7           20        148.8
  3650      20.2       96.2           19        148.8
  3660      23.3       94.8           17        149.0
  3670      27.3       93.7           16        105.6
  3680      27.0       92.9           15         71.6
  3690      28.7       92.2           15         64.1
  3700      25.6       91.8           14         44.1
  3710      21.0       91.4           14         34.6
  3720      17.9       91.2           14         23.1
  3730      16.2       91.0           14         14.6
  3740     -15.8       90.8           13         13.3
  3750      15.3       90.7           13          9.5
  3760     -22.7       90.7           13          5.8
  3770     -30.4       90.7           13          1.5
  3780      -0.3       90.7           13         -5.5
  3790      -1.3       90.8           13        -14.3
  3800     -10.1       91.1           14        -25.2
  3810      -3.9       91.5           14        -39.9
  3820      -0.1       92.0           15        -52.7
  3830       0.0       92.7           15        -63.6
  3840       0.0       93.5           16        -73.4
